Brand,Model,Year of Manufacture,Transmission,Fuel Type,Engine Capacity (cc),Mileage (km),Price Rs.
Toyota,Vitz KSP130,2017,Automatic,Petrol,1000,78000,8475000
Mercedes-Benz,C300 Blue Tech,2015,Automatic,Hybrid,2100,103000,19500000
Audi,A8,2013,Automatic,Petrol,2000,66000,23500000
Toyota,Allion,2012,Automatic,Petrol,1490,185000,9990000
Toyota,Carina 150,1988,Manual,Petrol,1500,2,1075000
Suzuki,Wagon R Stingray,2018,Automatic,Petrol,650,135000,7250000
Suzuki,Wagon R Stingray,2018,Automatic,Hybrid,650,135000,7250000
Suzuki,SWIFT,2003,Automatic,Petrol,1320,274437,4350000
BMW,523i E39,1998,Automatic,Petrol,2500,146000,5200000
Suzuki,Maruti,1995,Manual,Petrol,800,145000,930000
Mitsubishi,Colt,1980,Manual,Petrol,1400,190000,1195000
Toyota,Vitz,2017,Automatic,Petrol,1000,75000,8500000
Toyota,Vitz,2010,Automatic,Petrol,1300,190000,6450000
Suzuki,Swift Rs Turbo,2017,Automatic,Petrol,990,98000,8650000
Suzuki,Wagon R Custom ZX Turbo Upgrade,2023,Automatic,Petrol,660,1500,9750000
Mini,Cooper,1970,Automatic,Petrol,1300,3800,2725000
Toyota,Carina At 150,2024,Manual,Petrol,1499,1111111,1350000
Suzuki,Baleno,2018,Automatic,Petrol,1000,74000,8000000
Nissan,Sunny HB11,1984,Manual,Petrol,1500,0,1050000
Toyota,Allion 260,2008,Automatic,Petrol,1500,178000,9150000
Toyota,Yaris,2023,Automatic,Petrol,990,15000,10500000
BMW,318i M Sport Spec,2018,Automatic,Petrol,1500,84500,25000000
Peugeot,406,2000,Manual,Diesel,2000,359577,3800000
Suzuki,Wagon R Fx,2024,Automatic,Hybrid,650,2900,8490000
Toyota,Premio,2012,Automatic,Petrol,1500,167000,11900000
Audi,A3,2018,Automatic,Petrol,1000,188000,14500000
Toyota,Vitz Rs Turbo,2000,Manual,Petrol,1500,132000,5675000
Hyundai,Elantra GLS,2014,Automatic,Petrol,1500,72000,6850000
Nissan,Nissan,1985,Manual,Petrol,1500,150000,775000
Honda,Civic Fd3,2011,Automatic,Hybrid,1300,189000,7200000
Toyota,Corolla 121,2004,Manual,Petrol,1300,165000,5370000
Toyota,Carina,2006,Automatic,Petrol,1700,185000,4650000
Honda,FIT GP5 L Grade,2016,Automatic,Petrol,1500,139000,8990000
Mitsubishi,Ek Wagon,2016,Automatic,Petrol,650,114000,6475000
Toyota,COROLLA EE96,1990,Manual,Petrol,1300,205009,1850000
Toyota,Premio,2016,Automatic,Petrol,1500,116000,15400000
Nissan,Pulsar,1985,Manual,Petrol,1500,118000,1025000
Honda,FIT GP5,2014,Automatic,Hybrid,1500,120000,8350000
Nissan,March AK12,2002,Automatic,Petrol,1300,135000,3700000
Toyota,Corolla 121 G Limited,2004,Automatic,Petrol,1500,145000,6650000
Toyota,Vios,2007,Automatic,Petrol,1496,132136,6250000
Suzuki,Wagon R FZ Safety,2017,Automatic,Hybrid,650,102682,6900000
Honda,FIT GP1,2013,Automatic,Hybrid,1300,180000,7200000
Toyota,Premio G Superior,2018,Automatic,Petrol,1500,78000,18550000
Hyundai,Eon,2016,Manual,Petrol,800,114000,4075000
Hyundai,EON,2016,Manual,Petrol,814,98000,3680000
Peugeot,306,2000,Manual,Petrol,1350,870000,2300000
Mercedes-Benz,A180 AMG,2014,Automatic,Petrol,1590,69300,17500000
BMW,Mini Cooper,2015,Automatic,Petrol,2000,77000,14850000
Toyota,Ke72 Dx Wagon,1985,Manual,Petrol,1300,147000,980000
Toyota,Vitz,2008,Automatic,Petrol,1000,90000,5700000
Suzuki,Maruti,2012,Manual,Petrol,800,65000,2400000
Skoda,A6,2003,Manual,Petrol,1800,182000,2350000
Toyota,EP 80,1990,Manual,Diesel,1450,123456,2275000
Nissan,Cedric Gloria,2000,Automatic,Petrol,2500,254000,8200000
Suzuki,Spacia Custom,2019,Automatic,Hybrid,660,90000,8450000
Toyota,Axio G Grade,2015,Automatic,Hybrid,1490,118000,11200000
Nissan,Leaf,2012,Automatic,Electric,80,95000,6250000
Hyundai,Elantra,2001,Manual,Petrol,1600,123456,1300000
Toyota,Passo,2023,Automatic,Petrol,1000,8000,8850000
Suzuki,Alto,2015,Manual,Petrol,800,75000,3875000
Chery,QQ 308,2010,Manual,Petrol,812,113500,1625000
Toyota,Mark 2 GX110,2001,Automatic,Petrol,2500,116000,9750000
Toyota,Carina Ti My Road,1997,Automatic,Petrol,1490,191000,4375000
Proton,wira,2003,Manual,Petrol,1600,30000,2250000
Toyota,Premio,2006,Automatic,Petrol,1490,260000,7500000
Honda,Civic,2001,Automatic,Petrol,1600,180000,5750000
Audi,A4 1.8T,2012,Automatic,Petrol,1800,89000,12900000
Toyota,Camry 2 5G,2011,Automatic,Petrol,2500,170000,2450000
Toyota,Aqua,2015,Automatic,Hybrid,1490,160658,8790000
Nissan,Sunny Hb12,1987,Manual,Petrol,1300,123456,1450000
Toyota,Prius S Grade,2009,Automatic,Petrol,1800,170000,10500000
Toyota,Aqua,2015,Automatic,Petrol,1490,90070,9490000
Toyota,Aqua G Grade,2014,Automatic,Hybrid,1500,115000,8200000
Toyota,Allion 240,2004,Automatic,Petrol,1499,183689,8150000
Toyota,Corolla 121,2003,Automatic,Petrol,1497,211024,5890000
Suzuki,A-Star,2013,Automatic,Petrol,998,87521,4895000
Mitsubishi,Lancer Box,1980,Manual,Petrol,1400,2434,750000
Toyota,Aqua X Urban,2015,Automatic,Petrol,1500,107000,9300000
Suzuki,Wagon R Stingray,2014,Automatic,Petrol,650,90940,5990000
Nissan,FB14,1999,Automatic,Petrol,1500,208977,3400000
Mitsubishi,Minica,2003,Automatic,Petrol,650,106000,3550000
Toyota,Axio Wxb,2017,Automatic,Hybrid,1500,146000,13300000
Suzuki,HUSTLER,2024,Automatic,Petrol,650,250,10500000
Honda,CIVIC SR,2018,Automatic,Petrol,1000,64500,13800000
Nissan,Sylphy Japan,2012,Automatic,Petrol,1800,114000,9675000
Toyota,Vios,2005,Manual,Petrol,1500,250000,5025000
Toyota,Passo,2016,Automatic,Petrol,1000,39800,7250000
Suzuki,Hustler,2023,Automatic,Hybrid,650,9000,9375000
Honda,Civic,2017,Automatic,Petrol,1000,47000,13500000
Nissan,Y32 Cedric,1994,Automatic,Diesel,2800,291000,3650000
Hyundai,Hyundai,1989,Manual,Diesel,990,85000,1360000
Audi,A6,2000,Automatic,Diesel,1900,234000,4500000
Micro,Panda,2015,Manual,Petrol,998,86500,2850000
Toyota,PRIUS S TOURING ANNIVERSARY,2015,Automatic,Hybrid,1800,108500,11100000
Toyota,Vitz,2017,Automatic,Petrol,1000,84000,8175000
Honda,Civic Ex Hatchback,2018,Automatic,Petrol,1000,37000,16000000
Nissan,AD,1986,Manual,Petrol,1300,200000,3000000
Suzuki,Maruti,2006,Manual,Petrol,650,30,2150000
Kia,Carens,2001,Automatic,Petrol,1800,175000,2550000
Toyota,CAMRY G,2006,Automatic,Petrol,2362,141360,7700000
Suzuki,Alto 800,2015,Manual,Petrol,800,150000,3875000
Suzuki,Wagon R Fx,2017,Automatic,Hybrid,660,107000,5950000
Toyota,Premio G Superior,2018,Automatic,Petrol,1500,99000,18250000
Toyota,Corona At150,1986,Manual,Petrol,1500,246000,1100000
Chery,QQ,2006,Automatic,Petrol,820,96744,1550000
Toyota,AE110 Sprinter,2002,Automatic,Petrol,1300,200000,4150000
Mitsubishi,Lancer Box,1980,Manual,Petrol,1400,95963,675000
Honda,GRACE LIMITED EDITION,2015,Automatic,Hybrid,1500,119000,9750000
Nissan,Bluebird Sylphy,2008,Automatic,Petrol,1500,134000,7600000
Audi,A1,2018,Automatic,Petrol,1000,59746,10500000
Toyota,Corolla CE 108,1996,Manual,Diesel,1970,350000,2975000
Toyota,Prius,2014,Automatic,Hybrid,1800,112000,11450000
Suzuki,Swift ZXI,2007,Automatic,Petrol,1300,150000,5000000
Suzuki,Wagon R Stingray J Style,2017,Automatic,Hybrid,650,98000,6000000
Suzuki,Alto,2011,Manual,Petrol,800,120000,2960000
Tata,Indigo,2004,Manual,Petrol,1400,130000,1550000
Toyota,AQUA,2013,Automatic,Hybrid,1500,98000,7875000
Nissan,FB13,1990,Manual,Petrol,1500,190000,2300000
Mazda,RX-8,2003,Manual,Petrol,1300,70000,5600000
Toyota,AQUA,2012,Automatic,Hybrid,1500,175000,7425000
Suzuki,Alto,2011,Manual,Petrol,796,120000,2975000
Suzuki,Wagon R ZT Turbo,2023,Automatic,Hybrid,660,3000,9875000
Nissan,Sunny B13,1991,Manual,Diesel,1700,355000,1700000
Toyota,Corolla 110 L,2007,Automatic,Petrol,1500,199000,4875000
Suzuki,Esteem,2000,Manual,Petrol,1300,175000,2450000
Toyota,Prius,2008,Automatic,Hybrid,1500,180000,6500000
Honda,FIT GP5,2015,Automatic,Hybrid,1500,85000,8950000
Isuzu,JT600,1991,Manual,Diesel,1500,267000,975000
Honda,Civic SR,2017,Automatic,Petrol,1000,40000,13000000
Toyota,Corolla Dx Wagon EE96 Ee97 Ae91,1990,Manual,Petrol,1290,230000,2100000
Suzuki,Wagon R Stingray,2014,Automatic,Hybrid,650,100000,5625000
Toyota,Corona,1997,Automatic,Petrol,1800,198000,3250000
Honda,NBOX CUSTOM,2017,Automatic,Petrol,650,83000,7325000
Toyota,Passo,2004,Automatic,Petrol,1000,110000,4800000
Ford,LASER,1988,Manual,Petrol,1500,270000,1275000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,2000,750000
Mitsubishi,Lancer Box,1980,Manual,Petrol,1400,90000,975000
Toyota,Axio G Grade,2013,Automatic,Petrol,1500,155000,9750000
Toyota,Vios,2003,Automatic,Petrol,1500,160000,5100000
Toyota,Allion,2009,Automatic,Petrol,1490,200000,9800000
Toyota,Corolla 121,2001,Automatic,Diesel,2200,339000,5400000
Kia,Rio,2004,Manual,Petrol,1350,2,2975000
Suzuki,Maruti,2012,Manual,Petrol,800,75000,2500000
Toyota,KE20,1970,Manual,Petrol,1200,134000,1050000
Peugeot,407 Executive Highest Spec,2007,Automatic,Petrol,2230,130000,5475000
Suzuki,Wagon R,2016,Automatic,Petrol,660,206989,5800000
Mercedes-Benz,CLA 200,2019,Automatic,Petrol,1300,70000,26000000
Nissan,Leaf AZEO,2015,Automatic,Petrol,800,77000,8200000
BMW,740L,2018,Automatic,Petrol,2000,36000,60000000
Micro,Panda Cross,2015,Manual,Petrol,1300,81000,3650000
Honda,Fit GP1,2013,Automatic,Hybrid,1300,49150,7660000
BMW,520d,2012,Automatic,Diesel,2000,149000,20100000
Toyota,Axio,2015,Automatic,Hybrid,1500,153000,11800000
Nissan,HB12 Super Saloon,1986,Manual,Petrol,1500,176000,1650000
Honda,Fit Gp1,2012,Automatic,Petrol,1300,135210,6600000
Toyota,Starlet,1997,Automatic,Diesel,1500,195000,3750000
Toyota,Aqua,2014,Automatic,Petrol,1500,119000,7940000
Suzuki,Spacia CUSTOM GS,2023,Automatic,Hybrid,650,250,10500000
Perodua,Axia,2015,Automatic,Petrol,1000,128000,5550000
Isuzu,Gemini,1980,Manual,Diesel,1900,6464587,475000
Datsun,Redi-GO,2016,Manual,Petrol,800,76600,3125000
Mazda,6 GT,2014,Automatic,Petrol,2500,43000,18000000
Toyota,Vitz,2018,Automatic,Petrol,1000,119000,9275000
Toyota,Corolla AE100,1992,Manual,Petrol,1330,156680,3150000
Suzuki,Spacia,2017,Automatic,Petrol,660,74400,7050000
Suzuki,Wagon R,2018,Automatic,Petrol,658,45000,7550000
Toyota,Allion,2013,Automatic,Petrol,1500,150000,11700000
Suzuki,Wagon R Custom ZX,2024,Automatic,Petrol,660,750,9575000
Nissan,Pulsar FN14,1995,Manual,Petrol,1500,280000,1050000
Honda,Fit Gp5,2013,Automatic,Petrol,1500,91500,8275000
Mitsubishi,Lancer Wagon,1981,Manual,Petrol,1400,20000,375000
Toyota,CE 90,1990,Manual,Diesel,1850,300000,1675000
Nissan,Vy11,2002,Automatic,Petrol,1300,1800000,32500000
Nissan,FB15 Super Saloon,2004,Manual,Petrol,1500,180000,4580000
Toyota,Premio G Superior,2015,Automatic,Petrol,1500,118000,15800000
Toyota,Corolla EE96,1991,Manual,Petrol,1300,280000,1750000
Suzuki,Alto Japan,1998,Manual,Petrol,660,144000,2175000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,30000,450000
Toyota,Corolla Dx Wagon,1985,Manual,Petrol,1200,243000,1150000
Toyota,Yaris,2023,Automatic,Petrol,1000,4000,11275000
Toyota,Vitz,2018,Automatic,Petrol,990,58325,8875000
Nissan,Bluebird,2002,Automatic,Petrol,1798,150000,3525000
Mitsubishi,Lancer Wagon,1979,Manual,Petrol,1400,250000,425000
Toyota,PRIUS 4TH GEN,2016,Automatic,Petrol,1800,127000,14950000
Chevrolet,Cruze GM,2002,Automatic,Petrol,1300,150000,3850000
Toyota,Belta,2008,Automatic,Petrol,1300,148000,6800000
Toyota,Vitz Ksp130,2015,Automatic,Petrol,1000,65000,7950000
Suzuki,Alto Japan,2023,Automatic,Hybrid,660,16000,7150000
Toyota,AT170,1990,Manual,Petrol,1500,12345,650000
Mitsubishi,Lancer CS2,2002,Automatic,Petrol,1500,180000,6300000
Peugeot,505,1984,Manual,Diesel,2000,11,1000000
Suzuki,LIANA,2002,Manual,Petrol,1300,160000,3250000
Nissan,Patrol Y60,1960,Manual,Diesel,4200,12345,5900000
Suzuki,Alto Japan,2007,Automatic,Petrol,660,139000,4495000
Toyota,AXIO WXB,2016,Automatic,Hybrid,1500,170000,12000000
Nissan,B310,1982,Manual,Petrol,1200,1000000,595000
Toyota,Premio,2019,Automatic,Petrol,1500,85000,19250000
Mazda,Axela,2015,Automatic,Hybrid,2000,215000,11500000
Toyota,Axio X,2008,Automatic,Petrol,1500,199500,7490000
Honda,Air Wave,2007,Automatic,Petrol,1500,147000,6800000
Toyota,PREMIO G Superior,2018,Automatic,Petrol,1500,78000,18600000
Suzuki,Maruti 800,2008,Manual,Petrol,800,67980,2200000
Honda,N WGN,2016,Automatic,Petrol,690,98000,6450000
Suzuki,Wagon R Custom Smile,2024,Automatic,Hybrid,650,2000,9300000
Mazda,MR 90,1994,Manual,Petrol,1400,125000,1290000
Toyota,Carina,1996,Automatic,Diesel,2000,168000,3750000
Toyota,Prius 4th Generation,2016,Automatic,Hybrid,1800,145000,17650000
Toyota,DX 74,1986,Manual,Petrol,1500,12345,1050000
Suzuki,Spacia Custom XS Turbo,2024,Automatic,Hybrid,660,300,11475000
Nissan,FB15,2003,Automatic,Petrol,1500,167000,4690000
Toyota,Prius,2007,Automatic,Hybrid,1500,180000,6900000
Toyota,Corona,1990,Manual,Petrol,1500,0,2275000
Toyota,Camry,2010,Automatic,Petrol,2400,88420,9995000
Suzuki,Alto,2015,Manual,Petrol,796,65400,3625000
Renault,KWID SPORTS RXT,2016,Manual,Petrol,800,79000,3475000
Hyundai,Accent,2001,Manual,Petrol,1500,189000,2275000
Suzuki,Alto,2011,Manual,Petrol,800,120000,2960000
Volkswagen,Beetle 1200,1969,Manual,Petrol,1200,80000,550000
Toyota,Vitz,2017,Automatic,Petrol,996,69000,8375000
Suzuki,Wagon R Custom ZX,2024,Automatic,Petrol,660,450,9575000
Nissan,N16,2011,Automatic,Petrol,1300,135000,4525000
Toyota,Premio,2014,Automatic,Petrol,1500,117500,13600000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,129000,13560000
Nissan,Lucino,2000,Automatic,Petrol,1500,207000,2950000
Suzuki,A-Star,2012,Manual,Petrol,1000,124000,3800000
BMW,318i SPORTS,2018,Automatic,Petrol,1500,100000,25000000
Nissan,B310,1979,Manual,Petrol,1200,92000,790000
Mitsubishi,Lancer C12,1986,Manual,Petrol,1500,150000,875000
Toyota,Axio,2007,Automatic,Petrol,1500,172000,7650000
Suzuki,Wagon R Stingray,2018,Automatic,Petrol,650,74300,7350000
Toyota,YARIS X LIMITED,2024,Automatic,Petrol,1000,2000,11390000
Suzuki,Swift Kei,2004,Automatic,Petrol,650,189500,3725000
Toyota,YARIS G GRADE,2023,Automatic,Petrol,100,17000,11590000
Toyota,Premio G Superior,2014,Automatic,Petrol,1500,1,13500000
BMW,E46 318i,2002,Manual,Petrol,2000,17000,2700000
Toyota,Carina,1984,Manual,Diesel,1890,321411,1325000
Mitsubishi,Lancer Wagon,1984,Manual,Petrol,1400,1234,675000
Nissan,Cefiro,2000,Automatic,Petrol,2000,167000,3640000
Suzuki,SPACIA,2018,Automatic,Hybrid,660,68000,8375000
Toyota,Premio G Superior,2014,Automatic,Petrol,1500,97000,13900000
Suzuki,Swift,2004,Automatic,Petrol,1300,145000,4400000
Suzuki,Zen,1993,Manual,Petrol,1000,73846,1950000
Mitsubishi,C11,1995,Manual,Petrol,1300,12345,895000
Toyota,IST,2003,Automatic,Petrol,1300,186000,5300000
Mazda,323,1994,Manual,Petrol,1300,133000,2175000
Nissan,Primera,2002,Automatic,Petrol,2000,160000,3800000
Daihatsu,Move,2008,Automatic,Petrol,650,152000,4600000
Mitsubishi,E31,1991,Manual,Petrol,1600,200000,1875000
Honda,N WGN,2016,Automatic,Petrol,650,29000,7450000
Toyota,Carina,1984,Manual,Diesel,1770,45586,850000
Toyota,Aqua,2013,Automatic,Hybrid,1490,175000,7650000
Toyota,Camry,2000,Automatic,Petrol,1200,43000,4500000
Nissan,B211,1978,Manual,Petrol,1200,255888,985000
Suzuki,A-star,2011,Manual,Petrol,1000,189000,3990000
Toyota,Prius 4th Gen,2016,Automatic,Hybrid,1800,141000,14875000
Honda,Civic FD 1,2006,Automatic,Petrol,1800,130000,6725000
Jaguar,XF PREMIUM,2009,Automatic,Petrol,3000,68000,11500000
Toyota,Corolla AE81,1988,Manual,Petrol,1500,150000,890000
Toyota,PRIUS S,2014,Automatic,Hybrid,1800,173000,10900000
Toyota,Sprinter,1983,Manual,Petrol,1500,125000,975000
Suzuki,Alto Japan,1997,Manual,Petrol,660,200,2300000
Suzuki,Hustler J Style,2015,Automatic,Hybrid,650,87000,660000
Toyota,Camry,2011,Automatic,Petrol,2400,115000,10500000
Volkswagen,Polo,2003,Automatic,Petrol,1590,122000,2500000
Honda,Grace,2017,Automatic,Petrol,1500,96000,13125000
Toyota,Axio,2013,Automatic,Petrol,1500,169000,9200000
Mini,Cooper S,2013,Manual,Petrol,1600,43000,11800000
Subaru,STi 9,2007,Manual,Petrol,2000,80000,12000000
Tata,Nano,2012,Manual,Petrol,625,166000,1290000
Toyota,VITZ,2018,Automatic,Petrol,1000,91280,8650000
Nissan,March K12,2002,Automatic,Petrol,600,30,4000000
Suzuki,Alto Japan,2023,Automatic,Hybrid,650,5000,7450000
Suzuki,Alto K10,2015,Manual,Petrol,1000,46296,4150000
Morris,Oxford,1969,Manual,Petrol,1622,99999,950000
Austin,A55 Cambridge Serious 1 Mark 1,1958,Manual,Petrol,1500,123456,850000
Toyota,Axio,2010,Automatic,Petrol,1500,140000,8200000
Honda,FIT GP5 S Grade,2014,Automatic,Hybrid,1500,99000,8500000
Toyota,Vista,1992,Automatic,Diesel,2000,175000,2600000
Toyota,Premio G Superior,2008,Automatic,Petrol,1500,180000,11000000
Nissan,Dayz Highway Star Pro Pilot,2023,Automatic,Hybrid,660,3000,9200000
Suzuki,Esteem,2006,Manual,Petrol,1300,1,2800000
Toyota,Tank,2017,Automatic,Petrol,1000,47000,9500000
Mitsubishi,Lancer Ck2,1999,Manual,Petrol,1500,129900,3695000
Toyota,Allion 260,2010,Automatic,Petrol,1500,141000,10700000
Nissan,FB15 SUPER SALOON,2003,Automatic,Petrol,1500,204000,5200000
Fiat,Grande Punto,2007,Automatic,Petrol,1400,1210000,3200000
Audi,A1,2017,Automatic,Petrol,1000,33000,11500000
BMW,520D,2012,Automatic,Petrol,2000,123500,20995000
Citroen,Xantia,2000,Manual,Petrol,1800,14517,1500000
Chery,QQ,2006,Manual,Petrol,812,116097,1490000
Toyota,Vitz,2018,Automatic,Petrol,1000,71000,9450000
Tata,Nano Cx,2012,Manual,Petrol,660,126000,1350000
Toyota,IST,2003,Automatic,Petrol,1300,158500,6250000
Suzuki,Wagon R,2016,Manual,Petrol,1000,71000,5500000
Toyota,Allion 240 Anniversary,2010,Automatic,Petrol,1500,143762,8875000
Toyota,Corolla,1992,Manual,Diesel,1982,1988,1650000
Daihatsu,MIRA,2023,Automatic,Petrol,650,5000,7150000
Toyota,Axio,2012,Automatic,Petrol,1500,117000,9650000
BMW,520D,2013,Automatic,Diesel,1990,230000,21000000
Hyundai,Accent,2002,Manual,Petrol,1500,1234,2430000
Toyota,Aqua,2013,Automatic,Hybrid,1000,200000,7500000
Peugeot,206,2002,Manual,Petrol,1400,135000,3375000
Toyota,Allion 260,2011,Automatic,Petrol,1500,118000,10350000
Toyota,Aqua,2013,Automatic,Hybrid,1500,115000,7375000
Suzuki,Wagon R FZ,2015,Automatic,Hybrid,650,120000,5600000
Honda,Freed,2012,Automatic,Hybrid,1500,178606,8800000
Daihatsu,Taft G Grade Chrome Edition,2024,Automatic,Petrol,600,3000,9750000
Mitsubishi,Galant,1985,Manual,Diesel,2000,12345,995000
Perodua,Viva Elite,2011,Manual,Petrol,1000,132000,3750000
Honda,Fit GP1 Anniversary,2012,Automatic,Hybrid,1500,117000,6750000
Toyota,Aqua G Grade,2013,Automatic,Hybrid,1500,78658,7925000
Toyota,Premio G Superior,2019,Automatic,Petrol,1500,71000,18800000
Suzuki,Wagon R Fx,2023,Automatic,Petrol,650,6500,7600000
Honda,N BOX,2015,Automatic,Petrol,660,420000,6490000
Toyota,Premio G,2018,Automatic,Petrol,1500,8200,19300000
Suzuki,Alto,2005,Manual,Petrol,800,133000,1275000
Daihatsu,Taft G Turbo Dark Chrome Venture,2023,Automatic,Petrol,660,3500,9750000
Toyota,Allion 240,2004,Automatic,Petrol,1500,1234,8000000
Kia,Sephia,2000,Manual,Petrol,1500,175000,1725000
Nissan,FB15 Super Saloon,2003,Automatic,Petrol,1500,151000,5250000
Nissan,Bluebird Sylphy,2008,Automatic,Petrol,1500,134000,7650000
Nissan,Sunny B14,1998,Manual,Petrol,1400,180000,2600000
Renault,Kwid RXT,2017,Manual,Petrol,800,85000,3485000
Toyota,CR41 Townace,2008,Automatic,Diesel,2000,200000,4750000
Mercedes-Benz,GLA 220D AMG,2014,Automatic,Diesel,2200,135000,16750000
Toyota,Aqua,2013,Automatic,Hybrid,1500,156000,7685000
Hyundai,Matrix Japan,2001,Automatic,Petrol,1599,152000,3295000
Toyota,Yaris,2007,Automatic,Petrol,1300,191000,6535000
Mercedes-Benz,E200,2010,Automatic,Petrol,1800,118000,15250000
Mercedes-Benz,W203,2002,Automatic,Diesel,2000,150000,6750000
Suzuki,Alto,2006,Manual,Petrol,800,130000,2725000
Tata,IndigoMarena,2005,Manual,Petrol,1400,105790,1875000
Hyundai,Sonata,2002,Automatic,Diesel,2000,125000,1950000
Toyota,Axio WXB,2019,Automatic,Petrol,1500,74000,15190000
Toyota,Premio G Superior,2010,Automatic,Petrol,1500,154000,10600000
Honda,Accord,2004,Automatic,Petrol,2400,1800000,6000000
Honda,Civic EX,2017,Automatic,Petrol,1000,57300,13800000
Toyota,PREMIO,2013,Automatic,Petrol,1500,155000,12750000
Toyota,Premio,2008,Automatic,Petrol,1500,185000,9800000
Suzuki,Maruti,2004,Manual,Petrol,800,29000,1550000
Toyota,Prius,2013,Automatic,Petrol,1800,160000,12000000
BMW,520D,2012,Automatic,Diesel,2000,145000,21500000
Suzuki,Swift RS,2017,Automatic,Hybrid,1240,85000,8450000
Suzuki,Celerio,2015,Automatic,Petrol,1000,98000,4625000
Audi,A3 LUXURY,2015,Automatic,Petrol,1800,112000,15750000
Toyota,Vitz Safety,2017,Automatic,Petrol,1000,63000,8500000
Suzuki,WAGON R FX SAFETY,2023,Automatic,Hybrid,650,3600,8140000
Daihatsu,Mira,2023,Automatic,Petrol,660,11000,7200000
Toyota,Dx Wagon KE74,1989,Manual,Petrol,1500,2000000,685000
Daihatsu,Mira,2018,Automatic,Petrol,660,99000,5875000
Toyota,Corolla KE72 DX Wagon,1982,Manual,Petrol,1300,167000,8100000
Suzuki,Hustler,2024,Automatic,Petrol,660,3500,8350000
Toyota,Prius 4th Generation,2016,Automatic,Hybrid,1800,155000,17500000
Toyota,Prius 3rd Generation,2013,Automatic,Hybrid,1800,200000,11460000
Toyota,Aqua,2015,Automatic,Hybrid,1500,73000,9750000
Audi,A4 2.0 TDi,2011,Automatic,Diesel,2000,160000,12800000
Honda,Civic FD4,2011,Automatic,Petrol,1597,65200,8850000
Toyota,Prius,2013,Automatic,Hybrid,1800,150000,11500000
Nissan,Bluebird,1998,Automatic,Diesel,2000,139245,3150000
Mitsubishi,Lancer,1977,Manual,Petrol,1400,50000,300000
Toyota,Starlet,1998,Automatic,Diesel,1500,140780,3450000
Peugeot,604,1976,Manual,Diesel,1345,123458,700000
Suzuki,Alto,1997,Manual,Petrol,650,136000,1995000
Nissan,March,2007,Automatic,Petrol,1240,127059,4590000
Toyota,Axio 165,2017,Automatic,Petrol,1390,81000,11950000
Honda,Civic,2017,Automatic,Petrol,1000,75000,13950000
Toyota,Vitz,2017,Automatic,Petrol,990,88673,8175000
Toyota,Vitz,2018,Automatic,Petrol,990,81647,8990000
Mercedes-Benz,C350e,2016,Automatic,Hybrid,2000,74000,23850000
Ford,Laser Japan,1988,Manual,Petrol,1500,234500,1070000
Micro,Lifan 520,2008,Manual,Petrol,1600,146000,1575000
Toyota,Allion 260,2010,Automatic,Petrol,1500,160000,9975000
Toyota,Axio G Grade,2015,Automatic,Hybrid,1500,90000,11700000
Suzuki,Japan,1990,Manual,Petrol,1300,57000,1385000
Honda,FIT GP5 L Grade Safety,2014,Automatic,Hybrid,1500,125000,8650000
Toyota,Vitz,2007,Automatic,Petrol,1000,137000,5850000
Honda,Civic,2018,Automatic,Petrol,1000,75000,14500000
Suzuki,Alto Japan,2023,Automatic,Petrol,650,3000,7150000
Nissan,Teana J32 250XV,2010,Automatic,Petrol,2500,132000,10500000
Mitsubishi,Lancer,1982,Manual,Petrol,1600,120000,795000
